age,annual_income,credit_score,number_of_dependents,years_employed,vehicle_value,annual_premium,monthly_expenses,savings_amount,loan_amount,number_of_policies,vehicle_ownership_duration,customer_since_years,policy_renewal_count,gender,marital_status,education_level,job_title,region,policy_type,employment_type,payment_frequency,communication_preference,relationship_to_policyholder,health_status,driving_record,home_ownership,risk_appetite,credit_utilization_band,owns_vehicle,has_children,has_previous_claims,is_smoker,is_diabetic,owns_multiple_policies,has_health_insurance,is_student,has_loyalty_discount,attended_defensive_driving,claim_status
51,46107.81,631.0,3,16,10412.12,950.15,2140.34,28253.16,12624.67,1,2,12,3,Female,Divorced,Bachelor,Associate Professor,South,Third Party,Self-Employed,Yearly,In-person,Child,Good,Good,Living with Family,Low,Very High,1,0,0,0,1,0,1,1,0,1,0
43,45164.36,548.0,2,12,21968.94,291.62,2975.61,19207.76,10990.5,1,18,14,4,Male,Widowed,PhD,Chemical engineer,North,Collision,Student,Quarterly,Email,Self,Excellent,Good,Renter,Medium,High,1,0,0,0,0,0,0,1,1,1,0
64,64128.07,639.0,3,12,16913.02,1195.94,2071.92,19338.76,12415.66,4,18,8,2,Male,Widowed,Master,Historic buildings inspector/conservation officer,East,Third Party,Retired,Monthly,In-person,Self,Excellent,Good,Renter,Medium,High,1,0,1,0,0,0,0,1,1,0,0
22,41475.87,653.0,2,35,16396.56,1121.92,1935.42,24558.12,13089.07,1,5,0,2,Female,Married,PhD,Town planner,Central,Collision,Retired,Monthly,Email,Parent,,Excellent,Owner,Medium,Medium,1,0,0,0,0,0,0,1,1,0,0
43,32762.63,674.0,1,15,29588.66,1570.96,1933.7,14505.34,12076.67,3,18,8,4,Male,Married,High School,Further education lecturer,East,Personal Injury,Student,Quarterly,In-person,Spouse,Very Good,Bad,Renter,Medium,Low,0,0,0,0,0,0,0,1,0,1,0
37,77619.69,632.0,1,39,17355.32,1406.71,2780.7,17577.05,7134.5,1,13,6,0,Male,Single,PhD,Farm manager,East,Third Party,Salaried,Monthly,In-person,Spouse,Good,Bad,Living with Family,Medium,Very High,0,1,1,0,0,0,0,1,1,1,0
23,80233.48,662.0,2,2,20996.4,1342.85,1536.29,34646.75,5910.67,3,11,5,4,Female,Single,High School,Pharmacologist,South,Third Party,Self-Employed,Quarterly,SMS,Spouse,Fair,Average,Mortgage,Medium,Low,1,0,0,0,1,0,0,1,1,1,0
23,42299.71,654.0,1,1,23277.4,900.15,3104.54,8642.25,8707.17,4,12,2,2,Male,Widowed,None,"Engineer, technical sales",West,Personal Injury,Student,Yearly,Email,Other,Poor,Good,Owner,Low,High,1,1,0,0,0,1,0,1,1,1,0
76,38520.2,697.0,1,24,29436.07,1505.9,4192.46,9297.5,8023.9,2,8,2,3,Other,Widowed,,Magazine features editor,West,Personal Injury,Retired,Quarterly,Email,Parent,Very Good,Bad,Owner,Medium,Medium,1,1,0,0,1,0,0,1,1,1,0
67,50202.15,717.0,2,2,32680.25,1242.37,2502.67,6408.22,10900.65,1,10,12,2,Female,Divorced,Master,Electrical engineer,Central,Comprehensive,Student,Quarterly,In-person,Child,Fair,Very Bad,Renter,Medium,Low,1,1,0,1,0,0,0,1,1,1,0
35,78792.13,690.0,2,10,20148.23,1092.86,2848.2,18157.23,15002.14,4,17,0,0,Male,Divorced,None,"Programmer, multimedia",Central,Third Party,Unemployed,Monthly,In-person,Spouse,Fair,Average,Mortgage,Low,High,1,0,0,1,1,1,1,1,0,1,0
21,53838.92,711.0,1,10,16217.26,965.14,2711.78,18755.49,8350.1,4,8,14,3,Male,Single,None,Dancer,East,Personal Injury,Retired,Yearly,Phone,Child,Very Good,Excellent,Living with Family,Low,Medium,1,1,0,0,0,1,0,1,1,1,0
34,61420.43,689.0,2,9,39037.95,1003.52,1753.01,-4168.7,10913.03,2,2,11,2,Female,Single,Bachelor,"Engineer, production",West,Third Party,Student,Yearly,Phone,Spouse,Very Good,Very Bad,Owner,Medium,High,0,1,0,1,0,0,0,1,1,1,0
74,64873.83,739.0,1,27,-5803.21,1123.03,2753.13,24641.95,19865.34,1,9,9,1,Female,Married,None,Health service manager,Central,Comprehensive,Self-Employed,Quarterly,Phone,Child,Good,Good,Mortgage,High,Low,1,0,0,1,1,0,0,1,1,1,0
31,62607.72,773.0,1,10,28673.89,891.99,2677.88,4179.78,11645.32,4,18,4,4,Female,Widowed,Bachelor,Waste management officer,Central,Personal Injury,Self-Employed,Yearly,SMS,Other,Fair,Average,Living with Family,High,Low,1,0,0,1,1,0,0,1,1,1,0
31,82411.07,557.0,1,6,18559.47,1211.5,3917.56,19501.56,12522.76,1,3,1,3,Female,Divorced,Master,Primary school teacher,South,Third Party,Unemployed,Monthly,In-person,Parent,Poor,Excellent,Owner,Medium,Low,1,1,0,0,0,0,0,0,0,1,0
30,49201.63,736.0,1,28,25705.05,1150.44,2698.29,16272.55,18289.11,4,7,1,4,Female,Widowed,None,Analytical chemist,Central,Collision,Unemployed,Quarterly,Phone,Parent,Fair,Bad,Owner,Low,Very High,1,0,0,0,0,1,1,1,1,0,0
24,58466.9,615.0,2,0,20408.34,1405.98,3493.5,-13334.73,8985.95,1,15,4,2,Male,Married,None,"Administrator, local government",North,Comprehensive,Unemployed,Yearly,Email,Child,Good,Very Bad,Living with Family,Low,Very High,0,0,0,0,0,1,0,0,1,1,0
61,63486.39,689.0,0,14,32814.84,1155.23,2843.33,-8670.61,13222.76,4,2,0,3,Female,Divorced,High School,"Solicitor, Scotland",North,Comprehensive,Self-Employed,Yearly,Phone,Other,Fair,Very Bad,Mortgage,Low,High,0,0,0,0,0,0,0,1,1,1,0
72,59265.06,693.0,0,6,24191.24,653.71,2092.75,3784.07,5724.04,3,5,2,1,Female,Single,Master,"Engineer, energy",East,Collision,Salaried,Monthly,Email,Parent,Excellent,Good,Living with Family,Medium,High,0,0,0,1,0,0,1,1,1,1,0
32,41713.48,710.0,4,3,5790.52,1107.14,1551.84,26779.21,8200.21,1,13,4,2,Male,Widowed,PhD,Charity fundraiser,North,Third Party,Salaried,Monthly,Phone,Other,Fair,Bad,Living with Family,Low,Medium,1,1,1,0,0,1,1,1,1,1,0
36,37911.97,677.0,1,2,5340.33,861.27,2746.52,-3738.41,8220.45,3,19,6,2,Male,Married,High School,"Engineer, drilling",West,Personal Injury,Self-Employed,Yearly,In-person,Child,Very Good,Average,Mortgage,Low,Very High,1,1,0,1,1,0,0,1,0,0,0
60,37597.84,679.0,1,19,17849.54,1021.01,3108.24,26119.04,12362.38,1,5,3,4,Male,Divorced,Master,"Solicitor, Scotland",West,Personal Injury,Retired,Monthly,Phone,Spouse,Good,Excellent,Living with Family,Low,High,0,0,1,1,0,0,0,1,1,1,1
64,70893.82,697.0,3,2,26076.32,916.84,2428.78,-2662.12,20402.91,2,12,3,4,Female,Divorced,High School,Animator,West,Comprehensive,Student,Yearly,Email,Other,Good,Average,Mortgage,Low,Low,0,1,0,0,0,0,0,0,1,0,0
61,47693.96,662.0,1,28,33072.08,1827.04,1993.57,-6858.45,6072.01,4,8,14,2,Female,Widowed,Bachelor,Patent examiner,West,Comprehensive,Salaried,Monthly,In-person,Parent,Good,Average,Mortgage,Low,Very High,1,0,1,0,1,0,0,1,0,1,0
52,67039.12,585.0,1,19,13305.9,1098.05,3625.55,17966.77,15568.56,3,2,7,0,Male,Married,PhD,Ophthalmologist,Central,Collision,Retired,Monthly,Phone,Self,Good,Good,Living with Family,High,Medium,0,1,0,0,0,0,0,1,1,1,0
34,61301.15,679.0,1,9,-2113.83,1415.28,2146.88,14652.71,14263.97,4,4,4,1,Female,Married,Master,Educational psychologist,East,Comprehensive,Salaried,Yearly,In-person,Spouse,Poor,Good,Owner,Medium,Low,1,1,0,0,0,0,0,1,0,1,0
52,45377.14,642.0,0,34,24310.81,1108.09,1578.49,-2596.89,11165.76,1,3,4,1,Female,Married,None,"Biochemist, clinical",East,Collision,Self-Employed,Yearly,Email,Other,Fair,Very Bad,Living with Family,Medium,Very High,1,0,0,0,0,1,0,1,0,1,0
36,45751.51,638.0,0,25,20423.62,1131.94,2448.0,2979.87,11361.58,4,4,13,1,Male,Widowed,None,Sports coach,West,Comprehensive,Unemployed,Monthly,Phone,Self,Good,Excellent,Living with Family,Low,Very High,0,0,0,1,0,0,0,1,0,1,0
37,62010.2,633.0,1,29,21432.29,1057.43,2562.16,18050.42,13587.5,2,2,13,1,Female,Widowed,None,"Engineer, building services",West,Comprehensive,Retired,Quarterly,In-person,Child,Fair,Bad,Living with Family,Low,High,1,0,1,0,0,1,1,1,0,1,0
53,61165.27,581.0,0,25,8987.93,991.18,1911.65,11289.25,10127.77,1,14,9,1,Male,Single,Master,"Surveyor, insurance",East,Collision,Salaried,Monthly,Email,Other,Poor,Very Bad,Mortgage,Medium,High,0,0,0,0,1,0,0,1,0,1,0
52,67380.48,660.0,3,36,31927.93,997.55,2426.84,21206.8,7858.83,4,15,10,2,Male,Widowed,PhD,,South,Collision,Retired,Yearly,Phone,Self,Good,Good,Owner,Low,Very High,0,0,0,0,0,1,0,1,1,0,0
49,53137.43,680.0,0,19,11836.88,1312.34,1143.84,11637.33,15597.61,1,19,8,0,Male,Single,High School,"Engineer, automotive",Central,Comprehensive,Retired,Yearly,In-person,Self,Good,Bad,Owner,Low,High,1,0,0,0,1,0,1,1,1,0,0
75,47299.38,718.0,2,8,23080.53,1182.04,2839.05,24870.3,9320.59,1,9,11,2,Female,Divorced,High School,Dance movement psychotherapist,West,Collision,Student,Yearly,In-person,Spouse,Good,Bad,Owner,Medium,Very High,1,0,0,0,0,0,1,1,1,1,0
65,61648.06,650.0,5,10,22756.92,1598.74,1660.09,3533.41,10681.24,1,12,7,2,Female,Single,Bachelor,Chartered public finance accountant,North,Third Party,Retired,Quarterly,Email,Self,Good,Bad,Living with Family,High,Low,0,0,0,0,0,0,0,1,0,0,0
61,81298.79,758.0,1,32,25498.83,1133.93,2194.5,20875.9,4996.62,4,4,14,2,Male,Married,PhD,Chief Executive Officer,North,Comprehensive,Student,Yearly,In-person,Spouse,Very Good,Excellent,Mortgage,Low,Low,0,0,0,0,0,0,0,0,1,1,0
57,31849.81,709.0,2,29,12553.95,1117.12,1958.62,2320.97,9660.18,3,3,13,0,Male,Widowed,None,Event organiser,West,Comprehensive,Self-Employed,Monthly,Phone,Child,Good,Good,Mortgage,High,Medium,1,0,0,0,0,0,1,1,0,0,1
41,48014.21,623.0,1,29,10766.36,1212.2,3621.29,18075.81,2876.38,2,2,2,0,Male,Single,PhD,"Engineer, control and instrumentation",Central,Comprehensive,Student,Quarterly,Phone,Parent,Poor,Excellent,Owner,Low,High,1,1,0,0,0,0,1,1,1,1,1
78,68856.6,655.0,3,22,28530.59,1381.76,2257.28,21395.73,10725.45,2,17,13,0,Male,Divorced,PhD,"Surveyor, quantity",East,Personal Injury,Salaried,Monthly,SMS,Self,Fair,Bad,Renter,Medium,High,0,0,0,1,0,0,0,1,1,1,0
78,63247.28,781.0,3,35,25526.35,1234.81,1825.28,4370.96,2871.78,3,14,1,0,Male,Divorced,High School,Farm manager,East,Third Party,Student,Quarterly,In-person,Other,Good,Good,Living with Family,Low,High,1,0,0,1,0,1,1,1,0,0,0
34,69075.29,717.0,0,23,23350.68,1603.72,4172.33,18780.05,1286.42,3,1,10,3,Male,Widowed,Master,"Engineer, communications",East,Personal Injury,Retired,Quarterly,SMS,Parent,Fair,Very Bad,Owner,Medium,Medium,0,0,0,0,0,1,0,1,1,1,0
24,53555.17,653.0,2,30,31257.57,1973.39,3935.7,20637.17,2740.29,4,14,8,2,Male,Widowed,Master,Minerals surveyor,Central,Third Party,Student,Yearly,Phone,Parent,Good,Good,Living with Family,Low,Medium,1,0,0,0,0,1,0,1,1,1,0
60,35821.26,724.0,1,22,23416.97,1445.77,3169.08,19997.62,12279.66,4,3,4,0,Female,Divorced,PhD,Museum/gallery curator,Central,Collision,Student,Quarterly,SMS,Self,Good,Bad,Renter,Medium,Very High,1,0,0,1,0,0,0,1,1,1,0
67,85072.39,616.0,0,35,16299.58,1312.8,2949.63,7535.87,5154.75,2,5,12,1,Male,Widowed,Bachelor,Risk analyst,North,Comprehensive,Student,Quarterly,In-person,Other,Very Good,Good,Mortgage,Low,Low,0,1,1,0,0,0,0,1,1,0,0
18,76257.54,652.0,1,39,25179.89,599.74,1807.64,11363.63,9359.83,4,8,14,4,Female,Widowed,Bachelor,Museum education officer,Central,Personal Injury,Self-Employed,Yearly,Phone,Child,Excellent,Very Bad,Owner,Low,Low,1,1,0,0,1,0,0,1,1,1,0
52,59637.33,563.0,3,33,24504.69,1615.44,3369.74,32091.8,6809.43,1,12,4,3,Male,Single,None,"Accountant, chartered public finance",Central,Comprehensive,Student,Monthly,SMS,Other,,Bad,Living with Family,Medium,Very High,1,1,0,0,0,1,0,1,0,1,0
49,47375.09,,0,20,24755.55,1568.19,2791.8,6151.46,12138.62,3,8,9,4,Male,Divorced,Master,Manufacturing systems engineer,South,Third Party,Student,Monthly,In-person,Spouse,Good,Good,Living with Family,Medium,Very High,0,1,0,0,1,1,0,1,1,1,0
53,52641.49,621.0,1,25,11169.36,1660.38,1990.54,16402.33,1179.7,1,3,6,4,Female,Single,None,Merchant navy officer,South,Comprehensive,Student,Quarterly,Phone,Parent,Good,Excellent,Renter,High,High,1,0,0,0,0,0,0,1,1,1,0
30,63436.25,675.0,1,6,10209.33,1438.89,2612.67,12933.89,9736.19,4,16,6,2,Male,Divorced,PhD,Aeronautical engineer,South,Personal Injury,Retired,Yearly,SMS,Other,Poor,Average,Owner,Low,Very High,1,0,0,0,0,0,0,1,0,1,0
23,56225.52,602.0,3,24,28801.6,915.23,2128.57,18375.8,7945.24,4,9,0,3,Male,Widowed,Master,Restaurant manager,East,Comprehensive,Student,Monthly,SMS,Other,Good,Bad,Owner,Medium,Low,1,1,0,0,1,1,1,1,0,1,0
75,59782.51,690.0,3,2,18515.99,910.44,1282.1,29044.31,13674.38,1,5,6,3,Other,Widowed,PhD,"Therapist, art",North,Collision,Retired,Monthly,SMS,Self,Excellent,Bad,Renter,Medium,High,0,0,0,0,0,0,0,1,1,1,0
31,84152.06,676.0,1,17,568.02,872.86,3592.34,9083.82,13034.51,4,10,6,1,Female,Married,Master,Trading standards officer,South,Comprehensive,Student,Quarterly,Email,Parent,Excellent,Average,Owner,Low,High,1,1,0,1,0,0,0,1,1,1,0
54,73855.13,606.0,1,5,6286.41,1224.11,1049.03,18652.86,-711.09,1,15,14,4,Female,Widowed,Bachelor,"Engineer, water",West,Personal Injury,Retired,Yearly,Phone,Spouse,Good,Excellent,Living with Family,Medium,Low,1,1,1,1,0,0,1,1,0,1,1
65,42438.32,656.0,3,12,6814.74,989.68,4225.33,22087.7,15871.32,4,3,6,2,Male,Widowed,High School,Insurance claims handler,South,Third Party,Salaried,Quarterly,In-person,Spouse,Excellent,Bad,Renter,High,Medium,0,1,0,1,0,0,0,1,0,1,0
32,61153.79,686.0,1,1,30673.25,1457.7,2328.92,11683.77,15168.35,3,7,2,2,Female,Single,None,Ambulance person,East,Collision,Retired,Quarterly,Email,Other,Good,Average,Living with Family,Low,Very High,1,0,0,0,0,1,1,1,0,1,0
64,52194.55,702.0,2,39,19516.23,1028.46,2861.66,6512.61,12294.93,1,15,11,1,Male,Divorced,Bachelor,Fitness centre manager,North,Comprehensive,Retired,Yearly,SMS,Self,Good,Bad,Mortgage,Medium,High,0,1,0,0,0,0,1,1,0,1,0
79,64469.15,759.0,1,12,20353.55,1102.26,2927.45,16008.37,3042.52,3,8,9,4,Female,Widowed,None,Marine scientist,South,Comprehensive,Salaried,Monthly,SMS,Child,Very Good,Good,Owner,Low,High,1,1,0,0,0,0,1,1,0,1,0
21,59050.03,740.0,1,0,16467.5,1279.3,1708.25,15228.23,12554.58,3,12,0,2,Female,Widowed,PhD,Transport planner,North,Comprehensive,Salaried,Monthly,Phone,Parent,Fair,Average,Mortgage,Low,Very High,0,0,0,1,0,1,1,1,0,1,0
57,104515.48,645.0,1,1,9412.29,1056.57,2331.67,-1379.07,13498.41,1,11,3,0,Male,Widowed,PhD,Fisheries officer,West,Comprehensive,Student,Yearly,In-person,Parent,Very Good,Average,Renter,High,High,1,1,0,1,0,1,1,1,1,0,0
76,66438.92,644.0,3,3,27597.98,927.57,2418.86,7134.67,8407.49,1,8,12,3,Male,Single,Bachelor,Minerals surveyor,Central,Third Party,Student,Quarterly,Email,Spouse,Very Good,Very Bad,Renter,Medium,Medium,0,0,0,1,0,1,0,1,1,1,1
33,57987.24,608.0,1,12,26523.27,656.11,2017.14,22260.76,14720.08,3,16,6,4,Female,Widowed,High School,Data scientist,Central,Personal Injury,Salaried,Yearly,Email,Other,Fair,Average,Renter,Low,Low,0,1,0,0,0,0,1,1,0,0,1
45,87645.09,629.0,1,29,12954.93,1479.24,3329.82,10495.16,18430.49,4,1,14,2,Female,Divorced,High School,Pharmacologist,East,Personal Injury,Unemployed,Monthly,SMS,Other,Very Good,Bad,Mortgage,Medium,Medium,0,1,1,0,0,1,0,0,0,1,0
33,63083.24,723.0,2,11,34020.57,923.65,1532.35,19614.57,8037.05,4,16,8,1,Male,Married,High School,"Buyer, industrial",North,Third Party,Self-Employed,Yearly,SMS,Child,Good,Good,Renter,Medium,Medium,1,0,0,0,0,1,0,1,1,0,0
79,37219.14,600.0,3,32,27449.29,1085.03,2658.97,4494.98,5535.84,1,6,7,4,Male,Widowed,High School,,East,Third Party,Unemployed,Monthly,SMS,Parent,Fair,Very Bad,Owner,Medium,High,1,0,1,0,0,0,0,1,0,1,1
21,58133.3,672.0,0,37,11461.65,1088.7,1131.87,16253.74,8962.87,4,19,2,2,Female,Single,High School,"Editor, film/video",North,Third Party,Retired,Quarterly,In-person,Child,Good,Excellent,Owner,High,Medium,1,0,0,0,1,1,0,1,1,1,0
62,69205.55,664.0,3,33,17126.91,581.7,2691.41,16235.94,12645.0,4,3,1,1,Female,Divorced,PhD,Technical brewer,South,Third Party,Retired,Quarterly,In-person,Other,Good,Average,Mortgage,High,Low,1,1,0,1,0,0,0,1,1,1,0
43,67267.94,642.0,1,2,16320.4,1286.06,2635.77,17991.47,9927.26,4,16,8,3,Female,Widowed,High School,Theme park manager,South,Third Party,Student,Quarterly,SMS,Self,Excellent,Good,Owner,Medium,Low,1,0,0,0,0,0,0,1,1,1,0
45,75077.62,614.0,2,8,23123.93,1621.5,4026.14,11228.08,5207.24,2,1,13,4,Male,Divorced,None,Geographical information systems officer,East,Collision,Retired,Monthly,Email,Self,Excellent,Average,Owner,Medium,Very High,0,1,0,0,0,1,0,1,1,0,0
49,62305.75,585.0,1,6,5713.66,1487.87,2008.13,16588.12,15819.29,2,9,6,3,Male,Married,High School,Lexicographer,Central,Personal Injury,Student,Quarterly,SMS,Spouse,Good,Good,Living with Family,Low,Medium,1,0,1,0,0,0,0,1,1,1,0
62,61246.66,615.0,2,3,12949.54,1087.16,2364.46,33951.96,9147.18,3,9,12,2,Male,Widowed,Bachelor,Sports coach,West,Collision,Unemployed,Quarterly,In-person,Parent,Good,Excellent,Living with Family,Low,Low,1,1,0,0,0,0,1,0,1,1,0
19,38962.87,675.0,4,27,27943.98,1516.37,2308.05,19194.56,13024.62,4,12,5,1,Female,Married,None,Archivist,Central,Third Party,Self-Employed,Yearly,Phone,Self,Good,Average,Owner,Medium,Medium,0,0,0,1,0,1,0,1,0,1,0
48,82926.33,709.0,3,31,4131.41,679.84,3845.08,29723.05,13219.94,3,16,14,0,Female,Single,Bachelor,Community development worker,East,Collision,Unemployed,Monthly,Phone,Self,Excellent,Bad,Renter,Low,High,0,1,1,1,0,0,0,1,0,1,0
20,55415.95,760.0,1,0,18022.54,1449.65,2039.32,13270.05,9096.46,1,12,1,3,Male,Divorced,Master,Chartered legal executive (England and Wales),West,Third Party,Self-Employed,Monthly,In-person,Child,Fair,Average,Living with Family,High,Medium,1,1,0,0,0,0,0,1,0,1,1
71,45306.98,696.0,1,12,7737.31,980.68,2680.23,-10905.56,13113.44,2,15,11,2,Male,Married,PhD,Petroleum engineer,North,Personal Injury,Retired,Quarterly,SMS,Self,Good,Bad,Owner,High,Low,0,0,0,1,0,1,0,1,1,0,0
25,99418.62,709.0,0,35,29132.03,1490.43,2265.29,22513.87,18658.98,2,6,4,1,Male,Divorced,Master,"Engineer, maintenance",Central,Personal Injury,Unemployed,Yearly,SMS,Parent,Fair,Very Bad,Living with Family,High,High,0,0,0,1,0,1,0,1,1,1,0
41,85201.29,760.0,1,25,23433.07,1210.68,2378.65,34652.71,14569.88,2,16,11,0,Female,Divorced,Master,"Psychotherapist, dance movement",East,Personal Injury,Salaried,Monthly,Email,Child,Fair,Good,Owner,Low,Low,1,1,0,0,0,0,0,1,0,0,1
32,53283.77,696.0,0,12,5322.97,838.75,2508.95,16380.31,1904.97,4,10,12,3,Male,Divorced,Bachelor,"Teacher, early years/pre",North,Personal Injury,Salaried,Yearly,In-person,Other,Good,Average,Living with Family,High,Low,1,0,0,0,0,1,0,1,1,1,0
60,31789.93,729.0,2,21,9575.78,1274.14,3378.49,9292.92,9120.69,2,11,6,3,Female,Married,Master,Oncologist,Central,Comprehensive,Unemployed,Quarterly,Email,Self,Very Good,Good,Owner,Low,Medium,1,1,0,0,1,0,0,1,0,0,0
48,49222.93,661.0,2,23,20139.15,1200.29,3663.06,15889.31,6540.54,4,0,2,4,Female,Married,Master,Economist,Central,Third Party,Salaried,Monthly,Email,Spouse,Excellent,Average,Living with Family,High,Low,1,0,0,0,0,1,0,1,0,0,0
26,83687.03,716.0,2,10,-3070.18,1271.49,1389.68,26664.3,16018.68,2,9,9,2,Female,Single,PhD,"Doctor, hospital",Central,Personal Injury,Self-Employed,Monthly,Phone,Self,Very Good,Good,Mortgage,High,Medium,1,0,0,0,0,0,0,0,0,1,0
56,62650.7,690.0,1,24,8998.68,959.4,3124.99,16364.28,9986.81,3,10,14,3,Female,Single,PhD,Agricultural engineer,South,Collision,Student,Monthly,In-person,Spouse,Very Good,Bad,Living with Family,Medium,Medium,1,0,1,0,0,0,0,1,1,0,0
62,39758.45,667.0,2,14,11760.28,848.65,3503.88,8250.86,9254.92,4,17,0,0,Female,Single,High School,Emergency planning/management officer,Central,Third Party,Salaried,Quarterly,Phone,Child,Good,Bad,Mortgage,Medium,High,0,1,0,1,0,0,1,1,1,1,0
19,71759.72,757.0,2,35,32848.38,1384.09,2771.99,5129.22,2502.98,4,12,11,4,Female,Widowed,PhD,Chief Strategy Officer,Central,Third Party,Student,Yearly,Phone,Child,Very Good,Good,Owner,Medium,Low,0,0,0,0,0,1,1,1,0,1,0
25,56852.13,619.0,0,37,14233.32,1179.86,3447.3,22145.53,25305.4,2,0,11,2,Female,Divorced,High School,Tourism officer,West,Comprehensive,Unemployed,Quarterly,Phone,Spouse,Very Good,Average,Owner,Medium,Low,1,1,0,0,0,1,1,1,1,1,0
24,50269.47,637.0,0,33,26593.79,1371.8,1500.87,46315.69,10540.98,3,9,3,3,Female,Single,High School,Clinical embryologist,South,Personal Injury,Retired,Yearly,SMS,Spouse,Fair,Bad,Living with Family,Medium,Very High,1,1,0,0,0,0,1,1,0,1,0
73,51407.39,738.0,2,33,15270.61,1366.37,2906.43,3302.09,9241.75,1,10,2,1,Male,Widowed,PhD,"Presenter, broadcasting",South,Comprehensive,Self-Employed,Yearly,Phone,Other,Good,Good,Mortgage,Medium,High,1,0,0,1,1,0,0,1,0,0,0
61,79595.89,728.0,1,31,27445.42,1412.39,3498.9,21263.31,2437.0,4,6,10,3,Female,Divorced,Bachelor,General practice doctor,East,Collision,Retired,Yearly,SMS,Parent,Very Good,Good,Renter,Low,High,1,0,0,0,0,1,0,1,0,1,1
68,68199.55,680.0,3,37,4477.87,1685.55,1995.9,21877.47,10873.69,1,8,6,1,Female,Divorced,Master,Printmaker,West,Personal Injury,Salaried,Quarterly,Email,Child,Good,Good,Owner,Low,Medium,0,0,0,1,0,0,1,1,1,1,0
56,37709.13,696.0,1,24,12767.27,1259.78,1469.51,3787.04,9721.76,2,12,5,3,Female,Single,High School,"Engineer, electrical",West,Personal Injury,Unemployed,Quarterly,In-person,Spouse,Good,Average,Mortgage,Low,Very High,1,0,0,0,0,0,0,1,1,0,0
59,65507.83,705.0,3,2,18906.82,900.84,3413.47,23055.6,10641.75,3,14,10,4,Male,Divorced,High School,Audiological scientist,South,Comprehensive,Self-Employed,Quarterly,Email,Child,Poor,Very Bad,Living with Family,Low,High,1,0,0,0,0,1,0,1,0,1,0
78,61614.23,698.0,2,28,21778.37,967.89,2161.77,35359.59,3041.31,4,0,4,0,Female,Single,None,Arboriculturist,South,Collision,Salaried,Yearly,SMS,Self,Very Good,Very Bad,Mortgage,Medium,Very High,0,0,0,0,0,0,0,1,1,1,0
74,53693.88,692.0,2,20,23237.87,1112.95,2037.37,24551.62,1666.12,3,12,6,0,Male,Single,PhD,Systems analyst,East,Personal Injury,Salaried,Quarterly,SMS,Child,Good,Average,Owner,Low,Low,1,1,1,0,0,1,0,1,1,0,0
33,54484.78,637.0,0,8,21927.06,1263.38,995.7,11334.94,18466.18,4,6,6,3,Male,Divorced,PhD,Race relations officer,West,Third Party,Unemployed,Yearly,Phone,Spouse,Very Good,Excellent,Renter,High,High,0,1,0,0,0,0,1,0,1,0,0
52,47024.21,741.0,0,20,25059.53,1613.69,2089.17,1385.18,4152.58,3,3,5,0,Female,Married,Master,IT technical support officer,West,Comprehensive,Salaried,Monthly,Phone,Spouse,Very Good,Good,Mortgage,Low,High,0,1,1,0,0,0,0,1,0,1,0
47,50062.1,669.0,0,20,19884.0,1157.86,1941.18,19478.1,12622.78,1,7,5,2,Male,Widowed,None,Lexicographer,Central,Personal Injury,Unemployed,Monthly,Email,Parent,Good,Average,Living with Family,High,Low,1,1,0,1,0,1,1,1,1,1,0
27,64345.85,630.0,1,6,21740.46,1703.83,1057.83,13546.3,8594.85,3,13,2,0,Female,Divorced,Master,Diplomatic Services operational officer,West,Third Party,Student,Quarterly,Phone,Self,Very Good,Average,Living with Family,Low,Medium,1,1,0,1,0,0,1,1,0,1,0
55,55836.45,686.0,1,31,9867.97,1730.33,2031.88,21575.35,14975.58,3,8,7,3,Female,Widowed,Bachelor,Education administrator,West,Personal Injury,Unemployed,Quarterly,Email,Child,Fair,Excellent,Mortgage,Low,High,1,1,0,0,0,1,1,1,0,1,0
35,68185.22,697.0,3,21,3819.37,1329.16,3448.14,12005.7,10953.54,1,4,13,1,Female,Single,High School,Geographical information systems officer,West,Collision,Student,Monthly,Email,Self,Very Good,Very Bad,Renter,High,Medium,1,1,1,0,0,0,0,1,1,1,0
67,48225.31,699.0,1,10,8821.42,1388.99,2773.73,5853.73,10460.21,3,13,13,0,Male,Married,High School,Publishing copy,West,Personal Injury,Retired,Yearly,Email,Spouse,Good,Bad,Owner,Low,Medium,0,1,0,0,0,0,0,1,0,1,0
